     lgCND_S19_L3_C1  |         cndUpstream  |Central Neutron Detector, S 19, L 3, C 1  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -187.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    19   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 19 layer manual 3 component manual 1 
 longlgCND_S19_L3_C1  |         cndUpstream  |Central Neutron Detector, S 19, L 3, C 1  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -187.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm 2.025*cm 102.69*cm 2.025*cm 105.69*cm 6.82739961572249*cm 105.69*cm 6.4324421229603*cm 102.69*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    19   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 19 layer manual 3 component manual 1 
     lgCND_S19_L3_C2  |         cndUpstream  |Central Neutron Detector, S 19, L 3, C 2  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -187.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |           G4_LUCITE  |                  no  |    19   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 19 layer manual 3 component manual 2 
 longlgCND_S19_L3_C2  |         cndUpstream  |Central Neutron Detector, S 19, L 3, C 2  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -187.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm -6.4324421229603*cm 102.69*cm -6.82739961572249*cm 105.69*cm -2.025*cm 105.69*cm -2.025*cm 102.69*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    19   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 19 layer manual 3 component manual 2 
     lgCND_S20_L1_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 1, C 1  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -202.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 1 component manual 1 
 longlgCND_S20_L1_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 1, C 1  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -202.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm 2.025*cm 89.8*cm 2.025*cm 92.8*cm 6.01115413068064*cm 92.8*cm 5.61619663791845*cm 89.8*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 1 component manual 1 
     lgCND_S20_L1_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 1, C 2  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -202.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |           G4_LUCITE  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 1 component manual 2 
 longlgCND_S20_L1_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 1, C 2  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -202.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm -5.61619663791845*cm 89.8*cm -6.01115413068064*cm 92.8*cm -2.025*cm 92.8*cm -2.025*cm 89.8*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 1 component manual 2 
     lgCND_S20_L2_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 2, C 1  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -202.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 2 component manual 1 
 longlgCND_S20_L2_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 2, C 1  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -202.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm 2.025*cm 96.32*cm 2.025*cm 99.32*cm 6.41927687320156*cm 99.32*cm 6.02431938043938*cm 96.32*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 2 component manual 1 
     lgCND_S20_L2_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 2, C 2  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -202.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |           G4_LUCITE  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 2 component manual 2 
 longlgCND_S20_L2_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 2, C 2  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -202.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm -6.02431938043938*cm 96.32*cm -6.41927687320156*cm 99.32*cm -2.025*cm 99.32*cm -2.025*cm 96.32*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 2 component manual 2 
     lgCND_S20_L3_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 3, C 1  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -202.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 3 component manual 1 
 longlgCND_S20_L3_C1  |         cndUpstream  |Central Neutron Detector, S 20, L 3, C 1  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -202.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm 2.025*cm 102.69*cm 2.025*cm 105.69*cm 6.82739961572249*cm 105.69*cm 6.4324421229603*cm 102.69*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 3 component manual 1 
     lgCND_S20_L3_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 3, C 2  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -202.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |           G4_LUCITE  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 3 component manual 2 
 longlgCND_S20_L3_C2  |         cndUpstream  |Central Neutron Detector, S 20, L 3, C 2  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -202.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm -6.4324421229603*cm 102.69*cm -6.82739961572249*cm 105.69*cm -2.025*cm 105.69*cm -2.025*cm 102.69*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    20   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 20 layer manual 3 component manual 2 
     lgCND_S21_L1_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 1, C 1  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -217.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 1 component manual 1 
 longlgCND_S21_L1_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 1, C 1  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -217.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm 2.025*cm 89.8*cm 2.025*cm 92.8*cm 6.01115413068064*cm 92.8*cm 5.61619663791845*cm 89.8*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 1 component manual 1 
     lgCND_S21_L1_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 1, C 2  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -217.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |           G4_LUCITE  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 1 component manual 2 
 longlgCND_S21_L1_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 1, C 2  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -217.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm -5.61619663791845*cm 89.8*cm -6.01115413068064*cm 92.8*cm -2.025*cm 92.8*cm -2.025*cm 89.8*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 1 component manual 2 
     lgCND_S21_L2_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 2, C 1  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -217.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 2 component manual 1 
 longlgCND_S21_L2_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 2, C 1  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -217.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm 2.025*cm 96.32*cm 2.025*cm 99.32*cm 6.41927687320156*cm 99.32*cm 6.02431938043938*cm 96.32*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 2 component manual 1 
     lgCND_S21_L2_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 2, C 2  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -217.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |           G4_LUCITE  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 2 component manual 2 
 longlgCND_S21_L2_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 2, C 2  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -217.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm -6.02431938043938*cm 96.32*cm -6.41927687320156*cm 99.32*cm -2.025*cm 99.32*cm -2.025*cm 96.32*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 2 component manual 2 
     lgCND_S21_L3_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 3, C 1  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -217.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 3 component manual 1 
 longlgCND_S21_L3_C1  |         cndUpstream  |Central Neutron Detector, S 21, L 3, C 1  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -217.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm 2.025*cm 102.69*cm 2.025*cm 105.69*cm 6.82739961572249*cm 105.69*cm 6.4324421229603*cm 102.69*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 3 component manual 1 
     lgCND_S21_L3_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 3, C 2  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -217.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |           G4_LUCITE  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 3 component manual 2 
 longlgCND_S21_L3_C2  |         cndUpstream  |Central Neutron Detector, S 21, L 3, C 2  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -217.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm -6.4324421229603*cm 102.69*cm -6.82739961572249*cm 105.69*cm -2.025*cm 105.69*cm -2.025*cm 102.69*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    21   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 21 layer manual 3 component manual 2 
     lgCND_S22_L1_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 1, C 1  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -232.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 1 component manual 1 
 longlgCND_S22_L1_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 1, C 1  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -232.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm 2.025*cm 89.8*cm 2.025*cm 92.8*cm 6.01115413068064*cm 92.8*cm 5.61619663791845*cm 89.8*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 1 component manual 1 
     lgCND_S22_L1_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 1, C 2  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -232.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |           G4_LUCITE  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 1 component manual 2 
 longlgCND_S22_L1_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 1, C 2  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -232.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm -5.61619663791845*cm 89.8*cm -6.01115413068064*cm 92.8*cm -2.025*cm 92.8*cm -2.025*cm 89.8*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 1 component manual 2 
     lgCND_S22_L2_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 2, C 1  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -232.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 2 component manual 1 
 longlgCND_S22_L2_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 2, C 1  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -232.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm 2.025*cm 96.32*cm 2.025*cm 99.32*cm 6.41927687320156*cm 99.32*cm 6.02431938043938*cm 96.32*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 2 component manual 1 
     lgCND_S22_L2_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 2, C 2  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -232.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |           G4_LUCITE  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 2 component manual 2 
 longlgCND_S22_L2_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 2, C 2  |                             0*cm 0*cm -85.7215*cm  |                  0*deg 0*deg -232.5*deg  | cccccc   |       G4GenericTrap  |41.85*cm -6.02431938043938*cm 96.32*cm -6.41927687320156*cm 99.32*cm -2.025*cm 99.32*cm -2.025*cm 96.32*cm -4.02431938043938*cm 32.1*cm -4.41927687320156*cm 35.1*cm -0.025*cm 35.1*cm -0.025*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 2 component manual 2 
     lgCND_S22_L3_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 3, C 1  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -232.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 3 component manual 1 
 longlgCND_S22_L3_C1  |         cndUpstream  |Central Neutron Detector, S 22, L 3, C 1  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -232.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm 2.025*cm 102.69*cm 2.025*cm 105.69*cm 6.82739961572249*cm 105.69*cm 6.4324421229603*cm 102.69*cm 0.025*cm 35.2*cm 0.025*cm 38.2*cm 4.82739961572249*cm 38.2*cm 4.4324421229603*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 3 component manual 1 
     lgCND_S22_L3_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 3, C 2  |                              0*cm 0*cm -39.128*cm  |                  0*deg 0*deg -232.5*deg  | aaaaaa   |       G4GenericTrap  |3.0035*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |           G4_LUCITE  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 3 component manual 2 
 longlgCND_S22_L3_C2  |         cndUpstream  |Central Neutron Detector, S 22, L 3, C 2  |                             0*cm 0*cm -82.5065*cm  |                  0*deg 0*deg -232.5*deg  | aaaaaa   |       G4GenericTrap  |40.215*cm -6.4324421229603*cm 102.69*cm -6.82739961572249*cm 105.69*cm -2.025*cm 105.69*cm -2.025*cm 102.69*cm -4.4324421229603*cm 35.2*cm -4.82739961572249*cm 38.2*cm -0.025*cm 38.2*cm -0.025*cm 35.2*cm  |       G4_PLEXIGLASS  |                  no  |    22   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 22 layer manual 3 component manual 2 
     lgCND_S23_L1_C1  |         cndUpstream  |Central Neutron Detector, S 23, L 1, C 1  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -247.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    23   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 23 layer manual 1 component manual 1 
 longlgCND_S23_L1_C1  |         cndUpstream  |Central Neutron Detector, S 23, L 1, C 1  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -247.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm 2.025*cm 89.8*cm 2.025*cm 92.8*cm 6.01115413068064*cm 92.8*cm 5.61619663791845*cm 89.8*cm 0.025*cm 29*cm 0.025*cm 32*cm 4.01115413068064*cm 32*cm 3.61619663791845*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    23   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 23 layer manual 1 component manual 1 
     lgCND_S23_L1_C2  |         cndUpstream  |Central Neutron Detector, S 23, L 1, C 2  |                              0*cm 0*cm -40.699*cm  |                  0*deg 0*deg -247.5*deg  | eeeeee   |       G4GenericTrap  |4.5765*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |           G4_LUCITE  |                  no  |    23   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 23 layer manual 1 component manual 2 
 longlgCND_S23_L1_C2  |         cndUpstream  |Central Neutron Detector, S 23, L 1, C 2  |                             0*cm 0*cm -88.8665*cm  |                  0*deg 0*deg -247.5*deg  | eeeeee   |       G4GenericTrap  |43.415*cm -5.61619663791845*cm 89.8*cm -6.01115413068064*cm 92.8*cm -2.025*cm 92.8*cm -2.025*cm 89.8*cm -3.61619663791845*cm 29*cm -4.01115413068064*cm 32*cm -0.025*cm 32*cm -0.025*cm 29*cm  |       G4_PLEXIGLASS  |                  no  |    23   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 23 layer manual 1 component manual 2 
     lgCND_S23_L2_C1  |         cndUpstream  |Central Neutron Detector, S 23, L 2, C 1  |                              0*cm 0*cm -39.915*cm  |                  0*deg 0*deg -247.5*deg  | cccccc   |       G4GenericTrap  |3.7905*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm 0.025*cm 32.1*cm 0.025*cm 35.1*cm 4.41927687320156*cm 35.1*cm 4.02431938043938*cm 32.1*cm  |       G4_PLEXIGLASS  |                  no  |    23   |     1   |     1   |   1   |   1   |                  no  |                  no  |sector manual 23 layer manual 2 component manual 1 
